company_name,country,report_title,source_pdf_url,additional_source_urls,notes,source_type
Adyen,Netherlands,Adyen 2025 Annual Report (landing page - direct PDF not found),https://investors.adyen.com/financials/2025,,ESRS/CSRD-based reporting; GRI not explicitly mentioned in search results - likely 'unable to verify / ESRS only' outcome. No direct PDF link found.,downloadable_pdf
Akzo Nobel,Netherlands,AkzoNobel Report 2025 (landing page - direct PDF not found),https://www.akzonobel.com/en/about-us/annual-report,,"IMPORTANT: search results explicitly state AkzoNobel has NOT claimed GRI compliance since 2023, ahead of CSRD implementation - likely correct verification_status is 'unable to verify - no GRI index found.'",downloadable_pdf
UCB,Belgium,UCB Integrated Annual Report 2025 - Sustainability Statement,https://reports.ucb.com/IAR_2025_Sustainability_Statement.pdf,,"Published Feb 25, 2026. GRI presence suggested but not explicitly confirmed in search results - needs Gemini check.",downloadable_pdf
Umicore,Belgium,Umicore Annual Report 2025,https://www.ibr-ire.be/docs/default-source/bas-documents/reports/2026/umicore-ir2025-eng.pdf?sfvrsn=7f0dbdd8_2,,Hosted on the Belgian audit institute (IBR-IRE) site rather than umicore.com directly - verify it's the authentic current-year report. Historical GRI reporting (level B+) referenced but 2025 status unconfirmed.,downloadable_pdf
Ageas,Belgium,Ageas Annual Report 2025,https://downloads.ctfassets.net/o6mf177wvfka/KuRHStfskhn2PLR18lgoi/efc6b1dcba3a29dab7da646009b0a2b1/Ageas-AR-ENG-FULL-25.pdf,,STRONG candidate: search results confirm data is populated per 'GRI Universal Standards 2021' with a GRI content index in Section E (Other Information).,downloadable_pdf
Verbund,Austria,VERBUND Integrated Annual Report 2025,https://www.verbund.com/media/iahjmosx/verbund-integrated-annual-report-2025-englisch-final.pdf,,"Compiles NaDiVeG (Austrian transposition of EU non-financial reporting directive) disclosures, moving toward CSRD/ESRS 'beyond traditional GRI frameworks' per search summary - likely limited or no explicit GRI index.",downloadable_pdf
Voestalpine,Austria,voestalpine AG Annual Report 2025/26,https://www.voestalpine.com/group/static/sites/group/.downloads/en/publications-2025-26/2025-26-annual-report.pdf,,"NOTE: voestalpine's fiscal year runs April-March, so '2025/26' covers April 2025-March 2026, not calendar 2025. Reports under Austria's new Sustainability Reporting Act (NaBeG, effective Feb 2026) and CSRD/ESRS.",downloadable_pdf
AB Volvo Group,Sweden,Volvo Group Annual Report 2025 (incl. Sustainability Statement),https://www.volvogroup.com/content/dam/volvo-group/markets/master/news/2026/feb/Volvo-Group-Annual-Report-2025.pdf,,"Sustainability content is a CSRD/ESRS Sustainability Statement embedded within the Annual Report PDF, not a standalone GRI report.",downloadable_pdf
Volvo Cars,Sweden,Volvo Car Group Annual and Sustainability Report 2025,https://mb.cision.com/Main/20685/4317835/3969458.pdf,,"Sustainability Statement integrated in the Annual and Sustainability Report, prepared under ESRS.",downloadable_pdf
Ericsson,Sweden,"Ericsson Annual Report 2025 (incl. Sustainability Statement, pages 95-141 of Financial Report)",https://www.ericsson.com/en/investors/financial-reports-and-presentations/annual-reports,,No single direct 2025 PDF URL confirmed via search (URLs are session-tokenized); get the exact PDF from this landing page. Sustainability Statement prepared under ESRS.,webpage_landing_page
H&M Group,Sweden,H&M Group Annual and Sustainability Report 2025,https://hmgroup.com/wp-content/uploads/2026/03/HM-Group-Annual-and-sustainability-report-2025.pdf,,"Report integrates TCFD, GRI and UN Guiding Principles Reporting Index alongside CSRD/ESRS reporting.",downloadable_pdf
Atlas Copco,Sweden,Atlas Copco Group Annual Report 2025 incl. Sustainability Report and Corporate Governance Report,https://www.atlascopcogroup.com/content/dam/atlas-copco/group/documents/investors/financial-publications/english/20260320-annual-report-2025-incl-sustainability-report-and-corporate-governance-report-copy-of-the-official-ESEF-format.pdf,,,downloadable_pdf
Sandvik,Sweden,Sandvik Annual Report 2025 (incl. Sustainability Statement),https://www.annualreport.sandvik/en/2025/_assets/downloads/entire-en-svk-ar25.pdf,,Prepared under ESRS.,downloadable_pdf
Skanska,Sweden,Skanska Annual and Sustainability Report 2025,https://edit.skanska.com/siteassets/group/investors/financial-reports/annual-reports/2025/skanska-annual-and-sustainability-report-2025.pdf,,"If this direct link 404s, use the api/download redirector at skanska.com/api/download?url=... found via search, or the investor relations landing page group.skanska.com/investors.",downloadable_pdf
SEB,Sweden,SEB Annual Report 2025 (Sustainability Report and TCFD integrated),https://sebgroup.com/our-offering/reports-and-publications/annual-and-sustainability-reports,,No single direct 2025 PDF URL confirmed via search; get exact PDF from this landing page (sebgroup.com/annualreport). CSRD-aligned for 2nd consecutive year.,webpage_landing_page
Swedbank,Sweden,Swedbank Annual Report 2025 (CSRD-aligned),https://www.swedbank.com/investor-relations/reports-and-presentations/annual-reports.html,,No single direct 2025 PDF URL confirmed via search (only 2024 version found directly); get exact PDF from this landing page.,webpage_landing_page
Electrolux,Sweden,Electrolux Group Annual Report 2025 + standalone Sustainability Statement 2025,https://www.electroluxgroup.com/wp-content/uploads/sites/2/2026/02/Annual-Report-2025.pdf,https://www.electroluxgroup.com/wp-content/uploads/sites/2/2026/02/Sustainability-Statement-2025.pdf,Separate standalone Sustainability Statement PDF also published alongside the Annual Report.,downloadable_pdf
SKF,Sweden,SKF Annual and Sustainability Report 2025,https://cdn.skfmediahub.skf.com/api/public/096ee325b273e74a/pdf_preview_medium/SKF_ASR_2025_ENG_locked_pdf_preview_medium.pdf,,Extended Sustainability Report addressing CSRD requirements.,downloadable_pdf
Essity,Sweden,Essity Annual Report 2025 (incl. statutory Sustainability Report),https://assets.www.essity.com/essity/Annual-Report-2025-digital-pdf.pdf,,Sustainability Report prepared per Swedish Annual Accounts Act and ESRS.,downloadable_pdf
Alfa Laval,Sweden,Alfa Laval Annual and Sustainability Report 2025,https://www.alfalaval.nl/globalassets/documents/investors/english/annual-reports/2025/annual-and-sustainability-report-2025.pdf,,,downloadable_pdf
Assa Abloy,Sweden,ASSA ABLOY Annual Report 2025 (incl. 2nd ESRS Sustainability Statement),https://www.assaabloy.com/group/en/documents/investors/annual-reports/2025/Annual%20Report%202025.pdf,,,downloadable_pdf
Telia Company,Sweden,Telia Company Annual Report 2025,https://www.teliacompany.com/assets/u5c1v3pt22v8/6k3Bc8r3HOseJ8GuWT4DI6/a6e1ac6cd5797a156a487a83a7ceb36b/Telia_Annual_report_2025.pdf,,,downloadable_pdf
Boliden,Sweden,Boliden Annual and Sustainability Report 2025,https://investors.boliden.com/sites/boliden-ir/files/pr/202603040118-1.pdf,,,downloadable_pdf
Getinge,Sweden,Getinge Annual Report 2025 (Sustainability statement pp. 196-197),https://www.getinge.com/dam/corporate/documents/investors/annual-reports/english/getinge_annual_report_2025-115632-en.pdf,,,downloadable_pdf
Hexagon AB,Sweden,Hexagon Annual and Sustainability Report 2025,https://mb.cision.com/Main/387/4324219/3996400.pdf,,,downloadable_pdf
PKN Orlen,Poland,ORLEN Group Integrated/ESG Report 2025,https://www.orlen.pl/en/sustainability/reports-and-policies/Reports,,ESG reported per GRI Standards with external assurance (per site). No single direct 2025 PDF confirmed via search; get exact file from this reports page.,webpage_landing_page
PKO Bank Polski,Poland,PKO Bank Polski S.A. Group Director's Report for 2025 (incl. ESG),https://www.pkobp.pl/api/public/b87ee713-e22e-4067-8265-a1bc819a860a.pdf?content-disposition=filename%3DThe_PKO_Bank_Polski_S.A._Group_Director%E2%80%99s_Report_for_2025_%5B.pdf%5D.pdf,,ESG detail in Management Board Report on Activities for 2025.,downloadable_pdf
PZU,Poland,PZU Group Annual Report 2025 (incl. 2nd ESRS Sustainability Statement),https://www.pzu.com.ua/admin/upload/Management_Board_report_on_the_activity_of_the_PZU_Group_and_PZU_SA_2025.pdf,,Hosted on a PZU Ukraine subdomain; verify it's the correct group-wide 2025 report before using. Sustainability Statement per ESRS/CSRD.,downloadable_pdf
KGHM Polska Miedz,Poland,KGHM Management Board's Report on Activities 2025,https://kghm.com/sites/default/files/2026-03/MBs%20report%20on%20activities%20in%202025.pdf,,Sustainability reported per ESRS integrated with financials; also see kghm.com/en/investors/results-center/integrated-reports for prior standalone Integrated Reports.,downloadable_pdf
PGE Polska Grupa Energetyczna,Poland,PGE Group Management Board's Report / Non-Financial Statement 2025,https://www.gkpge.pl/en/content/download/1c17c9bb500a8cc7ea488bc573451f3e/file/pge_sz_2025_en.pdf?inLanguage=eng-GB&version=3&contentId=231076,,,downloadable_pdf
Santander Bank Polska,Poland,Santander Bank Polska Group Annual Report 2025 incl. Consolidated Sustainability Statement,https://www.santander.pl/en/investor-relations/financial-statement,,Reports published in XHTML/ESEF format rather than a simple PDF (see zal01_SZ_Grupa_SBP_2025_ENG.xhtml on pap-mediaroom.pl); get exact file from this landing page.,webpage_landing_page
CD Projekt,Poland,CD PROJEKT Group Management Board Report on Activities 2025 (incl. Sustainability Statement),https://www.cdprojekt.com/en/wp-content/uploads-en/2026/03/management-board-report-on-cd-projekt-group-activities-in-2025.pdf,,Additional SASB/CDP disclosures at cdprojekt.com/en/esg/download-center/.,downloadable_pdf
LPP,Poland,LPP Consolidated Annual Report 2025 (incl. sustainable development statement),https://www.lpp.com/en/investor-relations/reports/financial-reports/,,"Since 2024 reporting year, sustainability statements are part of the Consolidated Annual Report rather than a standalone PDF; get exact file from this landing page.",webpage_landing_page
Dino Polska,Poland,Dino Polska Group 2025 ESG Audit Report,https://grupadino.pl/en/financial-reports/,,2024 ESG audit report confirmed to exist at a dedicated URL; 2025 version should follow the same pattern on this financial reports page.,webpage_landing_page
Cyfrowy Polsat,Poland,Polsat Plus Group Sustainable Development Report 2025,https://grupapolsatplus.pl/en/sustainability/reports,,Prepared under CSRD/ESRS since 2024. No single direct 2025 PDF confirmed via search; get exact file from this reports page.,webpage_landing_page
Grupa Azoty,Poland,Grupa Azoty Social and Environmental Annual Report / Integrated Report,https://grupaazoty.com/en/sustainable-development/reports/reports,,Most recent confirmed via search was 2024; 2025 edition should appear on this reports page once published.,webpage_landing_page
Orange Polska,Poland,Orange Polska Integrated Report 2024 (2025 edition not yet confirmed via search),https://www.orange-ir.pl/wp-content/uploads/2025/06/OPL-integrated-report-2024_FINAL-26.06.pdf,,Most recent confirmed direct PDF is the 2024 edition; check orange-ir.pl/results-center/ for a 2025 update.,downloadable_pdf
Nokia,Finland,Nokia 2025 Sustainability Statement + Annual Report 2025 + People & Planet Impact Report 2025,https://www.nokia.com/system/files/2026-03/nokia-2025-sustainability-report.pdf,https://www.nokia.com/system/files/2026-03/nokia-annual-report-2025.pdf;https://www.nokia.com/sites/default/files/2025-09/nokia-impact-report-2025.pdf,"Three distinct 2025 PDFs confirmed: standalone Sustainability Statement, full Annual Report (incl. Form 20-F), and a separate Impact Report.",downloadable_pdf
Neste,Finland,Neste Annual Report 2025 (incl. CSRD Sustainability Statement) + Sustainability Data Package,https://www.neste.com/files/pdf/3zHO401Kf2W4YihDtm9uNK-Neste_Annual_Report_2025.pdf,https://www.neste.com/files/pdf/7spez01rONU0ftvjP9pujP-Neste_Annual_Report_2025_Sustainability_Data_Package.pdf,,downloadable_pdf
Kone Corporation,Finland,KONE Sustainability Statement 2025 (CSRD) + Annual Review 2025,https://www.kone.com/en/Images/Sustainability-Statement-2025_tcm17-141649.pdf,https://www.kone.com/en/Images/KONE_Annual%20Review_2025_tcm17-141619.pdf,KONE also historically published a separate Sustainability Supplement referencing GRI Standards - check kone.com/en/sustainability/sustainability-report/ for the current-year version.,downloadable_pdf
Fortum,Finland,Fortum Financials 2025 (incl. Sustainability Statement under CSRD),https://www.fortum.com/sites/default/files/investor-documents/Fortum-Financials2025.pdf,,,downloadable_pdf
UPM-Kymmene,Finland,UPM Annual Report 2025 (incl. GRI-referenced Sustainability Statement + IFRS S1/S2 alignment index),https://mb.cision.com/Main/23100/4315173/3963782.pdf,,Explicitly reports per GRI Standards alongside CSRD Sustainability Statement - strong candidate.,downloadable_pdf
Stora Enso,Finland,Stora Enso Annual Report 2025 (incl. CSRD-aligned Sustainability Statement),https://www.storaenso.com/-/media/documents/download-center/documents/annual-reports/2025/storaenso_annual_report_2025.pdf,,,downloadable_pdf
Wartsila,Finland,Wartsila Annual Report 2025 (Sustainability reporting per GRI Standards),https://www.wartsila.com/investors/reports-presentations/annual-report,,Explicitly states sustainability data prepared per GRI Standards. No single direct 2025 PDF URL confirmed via search; get exact file from this landing page.,webpage_landing_page
